2020-12-07 21:12:683 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 17:12:665 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 17:12:393 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> id: products-orderby]
2020-12-08 17:12:475 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 17:12:176 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 17:12:464 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 17:12:524 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 17:12:583 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 17:12:643 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 17:12:665 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //span[@class='price-value-1']]
2020-12-08 17:12:743 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 17:12:117 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (a8e9d48b20770a6a8b64a5caa04d27ef)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 17:12:418 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 17:12:495 INFO  DesktopPage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 17:12:827 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 17:12:142 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> id: products-orderby]
2020-12-08 17:12:213 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 17:12:718 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 17:12:03 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 17:12:70 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 17:12:130 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 17:12:190 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 17:12:211 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //span[@class='price-value-1']]
2020-12-08 17:12:297 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 17:12:377 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (db0c551e1e10f158b00c5fdfe40760ac)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 20:12:746 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 20:12:130 INFO  DesktopPage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 20:12:410 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 20:12:696 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> id: products-orderby]
2020-12-08 20:12:763 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 20:12:97 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 20:12:377 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 20:12:438 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 20:12:495 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 20:12:557 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 20:12:625 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 20:12:951 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 20:12:278 INFO  ShoppingCartPage :40 - Mini shopping Cart [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //div[@class='mini-shopping-cart']//div//input]
2020-12-08 20:12:417 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //input[@class='qty-input']]
2020-12-08 20:12:803 INFO  ShoppingCartPage :58 - Updates final Add button [[ChromeDriver: chrome on WINDOWS (e7d879f0cbdf5b5d0bddc399b2e19c10)] -> xpath: //div[@class='cart-options']//div//input[@class='button-2 update-cart-button']]
2020-12-08 21:12:261 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 21:12:42 INFO  DesktopPage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 21:12:318 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 21:12:63 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> id: products-orderby]
2020-12-08 21:12:157 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 21:12:828 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 21:12:185 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 21:12:273 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 21:12:349 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 21:12:421 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 21:12:497 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 21:12:894 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 21:12:306 INFO  ShoppingCartPage :40 - Mini shopping Cart [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //div[@class='mini-shopping-cart']//div//input]
2020-12-08 21:12:467 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //input[@class='qty-input']]
2020-12-08 21:12:322 INFO  ShoppingCartPage :58 - Updates final Add button [[ChromeDriver: chrome on WINDOWS (c99d127b3fd7918d3d0af1261113d156)] -> xpath: //div[@class='cart-options']//div//input[@class='button-2 update-cart-button']]
2020-12-08 22:12:714 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 22:12:810 INFO  HomePage :36 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (8dc6b6ca0f0f7d7055237a5ba1180f8d)] -> xpath: //a[@class='ico-register']]
2020-12-08 22:12:811 INFO  RegistrationPage :163 - Verifies Successful Registration
2020-12-08 22:12:746 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 22:12:61 INFO  HomePage :36 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (ac6d899f24bbd2305e035611f8715e11)] -> xpath: //a[@class='ico-register']]
2020-12-08 22:12:62 INFO  RegistrationPage :163 - Verifies Successful Registration
2020-12-08 22:12:150 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 22:12:210 INFO  HomePage :36 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (30d4ced414d5114327f2b5a703cefe42)] -> xpath: //a[@class='ico-register']]
2020-12-08 22:12:212 INFO  RegistrationPage :163 - Verifies Successful Registration
2020-12-08 22:12:438 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 22:12:486 INFO  HomePage :36 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (08e916527f19b23e63298bc15ceaffc1)] -> xpath: //a[@class='ico-register']]
2020-12-08 22:12:510 INFO  RegistrationPage :156 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (08e916527f19b23e63298bc15ceaffc1)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 22:12:835 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 22:12:921 INFO  HomePage :36 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //a[@class='ico-register']]
2020-12-08 22:12:940 INFO  RegistrationPage :156 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-08 22:12:17 INFO  RegistrationPage :64 - click on Gender [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //label[contains(text(),'Male')]]
2020-12-08 22:12:136 INFO  RegistrationPage :73 - clicks and sends First Name [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='FirstName']]
2020-12-08 22:12:205 INFO  RegistrationPage :81 - clicks and sends Last Name [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='LastName']]
2020-12-08 22:12:267 INFO  RegistrationPage :89 - selects date from the DropDown [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //select[@name='DateOfBirthDay']//option[contains(text(),'11')]]
2020-12-08 22:12:317 INFO  RegistrationPage :96 - selects month from the Dropdown [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //select[@name='DateOfBirthMonth']//option[contains(text(),'November')]]
2020-12-08 22:12:366 INFO  RegistrationPage :103 - Selects Year from Dropdown [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //select[@name='DateOfBirthYear']//option[contains(text(),'2011')]]
2020-12-08 22:12:470 INFO  RegistrationPage :111 - send Email Id to [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='Email']]
2020-12-08 22:12:568 INFO  RegistrationPage :119 - send Company Name [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='Company']]
2020-12-08 22:12:626 INFO  RegistrationPage :126 - Selects Newsletter Checkbox [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='Newsletter']]
2020-12-08 22:12:731 INFO  RegistrationPage :134 - send password to field[[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='Password']]
2020-12-08 22:12:812 INFO  RegistrationPage :142 - send password to confirm password field [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='ConfirmPassword']]
2020-12-08 22:12:833 INFO  RegistrationPage :149 - Clicks on Registeration Button [[ChromeDriver: chrome on WINDOWS (62ceca86abbd10d17c284c8b84511701)] -> xpath: //input[@id='register-button']]
2020-12-08 22:12:244 INFO  RegistrationPage :163 - Verifies Successful Registration
2020-12-08 23:12:818 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 23:12:818 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 23:12:52 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 23:12:336 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> id: products-orderby]
2020-12-08 23:12:592 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> id: products-orderby]
2020-12-08 23:12:649 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 23:12:244 INFO  DesktopPage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-08 23:12:282 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 23:12:551 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 23:12:614 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 23:12:666 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 23:12:730 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 23:12:752 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //span[@class='price-value-1']]
2020-12-08 23:12:839 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 23:12:882 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 23:12:933 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 23:12:61 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (cada1915a3680886450e88df2396d73c)] -> xpath: //input[@class='qty-input']]
2020-12-08 23:12:192 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 23:12:846 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 23:12:498 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 23:12:105 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> id: products-orderby]
2020-12-08 23:12:783 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> id: products-orderby]
2020-12-08 23:12:860 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 23:12:820 INFO  DesktopPage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-08 23:12:851 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 23:12:116 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 23:12:196 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 23:12:264 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 23:12:331 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 23:12:360 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //span[@class='price-value-1']]
2020-12-08 23:12:445 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 23:12:877 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 23:12:05 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (9bc3cfbe5ce079866a9ed15156e1f038)] -> xpath: //input[@class='qty-input']]
2020-12-08 23:12:85 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 23:12:217 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 23:12:383 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 23:12:586 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> id: products-orderby]
2020-12-08 23:12:842 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> id: products-orderby]
2020-12-08 23:12:913 INFO  DesktopPage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-08 23:12:533 INFO  DesktopPage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-08 23:12:572 INFO  BuildYourComputerPage :45 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //select[@id='product_attribute_1']]
2020-12-08 23:12:840 INFO  BuildYourComputerPage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //select[@id='product_attribute_2']]
2020-12-08 23:12:898 INFO  BuildYourComputerPage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-08 23:12:953 INFO  BuildYourComputerPage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-08 23:12:13 INFO  BuildYourComputerPage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-08 23:12:34 INFO  BuildYourComputerPage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //span[@class='price-value-1']]
2020-12-08 23:12:122 INFO  BuildYourComputerPage :96 - Click on Add to Cart Button [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@id='add-to-cart-button-1']]
2020-12-08 23:12:449 INFO  BuildYourComputerPage :104 -  Click on Display Notification [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //body/div[@id='bar-notification']/div[1]]
2020-12-08 23:12:947 INFO  ShoppingCartPage :40 - Mini shopping Cart [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //div[@class='mini-shopping-cart']//div//input]
2020-12-08 23:12:77 INFO  ShoppingCartPage :51 - Changes the qty to 2 [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //input[@class='qty-input']]
2020-12-08 23:12:907 INFO  ShoppingCartPage :58 - Updates final Add button [[ChromeDriver: chrome on WINDOWS (e8be76724fee5b91bbf7e4004e997398)] -> xpath: //div[@class='cart-options']//div//input[@class='button-2 update-cart-button']]
2020-12-08 23:12:854 INFO  BasePage :29 - Launching Chrome Browser
2020-12-08 23:12:790 INFO  ComputerPage :24 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-08 23:12:22 INFO  DesktopPage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-08 23:12:602 INFO  DesktopPage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> id: products-orderby]
2020-12-08 23:12:264 INFO  DesktopPage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (6275cb81671843dad0a581ec57517fea)] -> id: products-orderby]
